4665,A1552,A1306,A4152,A1635,
4666,A1552,A1306,A4152,A1635,
4667,A1552,A1306,A4152,A1635,
4668,A1552,A3245,A1976,,
4669,A1552,A1306,A0903,A1537,
4670,A1552,A3245,A3043,,
4671,A1552,A3245,A3043,,
4672,A1552,A3245,A3043,,
4673,A1552,A1306,A2660,A4506,
4674,A1559,A4315,A0071,A1379,A0275
4675,A1559,A4315,A0071,A1379,A0275
4676,A1559,A4315,A0071,A1379,A0275
4677,A1559,A4315,A0071,A1379,A0275
4678,A1559,A4315,A0071,A1379,A0275
4679,A1559,A4315,A0071,A1379,A0275
4680,A1559,A4315,A0071,A1379,A0275
4681,A1559,A4315,A0071,A1379,A0275
4682,A1559,A4315,A0071,A1379,A0275
4683,A1559,A4315,A0071,A1379,A0275
4684,A1559,A4315,A0071,A1379,A0275
4685,A1569,A0129,,,
4686,A1569,A2471,A0908,,
4687,A1569,A1386,,,
4688,A1569,A3830,,,
4689,A1569,A3830,,,
4690,A1569,A2505,A4445,,
4691,A1569,A2057,,,
4692,A1569,A2902,A1520,,
4693,A1569,A0979,A3259,,
4694,A1569,A3160,,,
4695,A1569,A2539,A2528,,
4696,A1569,A2539,A2528,,
4697,A1569,A2539,A2528,,
4698,A1569,A2539,A3405,,
4699,A1569,A0979,A1789,,
4700,A1569,A0025,A2018,,
4701,A1569,A4017,A2371,,
4702,A1569,A4017,A2371,,
4703,A1569,A2707,,,
4704,A1571,A4298,A1889,,
4705,A1571,A4298,A1889,,
4706,A1596,A1434,,,
4707,A1596,A4202,A4364,,
4708,A1596,A4202,A4364,,
4709,A1596,A0908,A0794,,
4710,A1596,A2471,A1386,A0751,
4711,A1596,A2471,A1386,A0751,
4712,A1596,A2471,A1386,A0751,
4713,A1596,A2471,A1386,A0751,
4714,A1596,A2471,A1386,A0751,
4715,A1596,A2471,A1386,A0751,
4716,A1596,A1311,A4489,,
4717,A1596,A1175,A1528,,
4718,A1596,A1175,A1528,,
4719,A1596,A2471,A3886,A4109,
4720,A1596,A0372,A1065,,
4721,A1596,A0908,A1583,,
4722,A1596,A0908,A1583,,
4723,A1596,A0908,A1583,,
4724,A1596,A0908,A1583,,
4725,A1596,A2471,A0967,A2321,
4726,A1596,A2471,A0769,A4019,
4727,A1602,A4425,A0242,,
4728,A1602,A4425,A0242,,
4729,A1602,A4425,A0242,,
4730,A1602,A4425,A0242,,
4731,A1602,A4425,A0242,,
4732,A1602,A4521,A0755,,
4733,A1602,A2951,A1497,,
4734,A1602,A2594,A2227,,
4735,A1602,A4203,A2721,,
4736,A1602,A3652,A3332,,
4737,A1602,A3652,A3332,,
4738,A1602,A3652,A3332,,
4739,A1602,A3652,A3332,,
4740,A1602,A3652,A3332,,
4741,A1602,A4425,,,
4742,A1602,A4425,,,
4743,A1602,A4425,,,
4744,A1602,A4425,,,
4745,A1602,A0685,A2739,,
4746,A1602,A1115,A3314,A4561,
4747,A1602,A1115,A3314,A4561,
4748,A1602,A0895,A3207,,
4749,A1602,A1569,A4574,,
4750,A1602,A2594,A1118,A1397,
4751,A1602,A0591,A1785,,
4752,A1602,A4294,A1883,,
4753,A1602,A4294,A1883,,
4754,A1607,A0753,A3651,A1954,
4755,A1607,A0753,A2691,A0394,A0397
4756,A1607,A0753,A2691,A0394,A0397
4757,A1607,A0753,A2691,A0394,A0397
4758,A1607,A0193,A1390,A2155,
4759,A1607,A0753,A1434,A3146,
4760,A1607,A0753,A1434,A3146,
4761,A1607,A0753,A1434,A4470,
4762,A1610,A0869,A1333,,
4763,A1610,A2615,A2699,,
4764,A1610,A0536,A2227,A0115,
4765,A1610,A3277,A3419,,
4766,A1610,A3008,A0552,,
4767,A1610,A3008,A0552,,
4768,A1610,A0067,A2074,,
4769,A1610,A0067,A2074,,
4770,A1610,A0536,A4298,A1216,
4771,A1610,A0067,A1180,A3044,
4772,A1610,A0067,A1180,A3044,
4773,A1610,A0536,A4298,A0544,
4774,A1610,A0536,A4298,A1442,
4775,A1610,A3652,A3193,,
4776,A1610,A3240,A2467,A2443,
4777,A1610,A4564,A1332,,
4778,A1610,A4564,A1332,,
4779,A1613,A3226,A1685,,
4780,A1613,A3226,A1685,,
4781,A1613,A3226,A1685,,
4782,A1613,A3226,A1685,,
4783,A1613,A3226,A1685,,
4784,A1613,A3226,A1685,,
4785,A1613,A3226,A1685,,
4786,A1613,A3226,A1685,,
4787,A1613,A2445,A2673,,
4788,A1613,A2445,A2673,,
4789,A1613,A2445,A2673,,
4790,A1613,A2445,A2673,,
4791,A1613,A3226,A4378,A3330,
4792,A1613,A3226,A4378,A3330,
4793,A1619,A2331,A2618,A1385,
4794,A1619,A1102,,,
4795,A1619,A2331,A1002,,
4796,A1619,A1404,A4310,A1669,
4797,A1619,A1404,A4310,A1669,
4798,A1619,A3695,A3015,,
4799,A1619,A4298,A1622,,
4800,A1619,A4298,A1140,,
4801,A1619,A4298,A2996,,
4802,A1627,A2166,A2539,,
4803,A1627,A2166,A2539,,
4804,A1627,A2166,A2539,,
4805,A1627,A2166,A2539,,
4806,A1627,A2166,A2539,,
4807,A1627,A2166,A2539,,
4808,A1627,A2418,A3095,,
4809,A1627,A1282,A3123,,
4810,A1627,A1282,A4286,A3301,
4811,A1627,A1282,A4286,A3301,
4812,A1627,A1282,A4286,A3301,
4813,A1627,A0016,A4362,,
4814,A1627,A2536,A2026,A1307,
4815,A1627,A1282,A0129,A0103,
4816,A1627,A1282,A3887,A0712,
4817,A1627,A2418,A1585,,
4818,A1627,A1282,A2405,,
4819,A1627,A1282,A2405,,
4820,A1650,A1251,A0942,,
4821,A1650,A1251,A0942,,
4822,A1650,A1251,A0942,,
4823,A1650,A1251,A0942,,
4824,A1650,A1251,A0942,,
4825,A1650,A1251,A0942,,
4826,A1650,A1102,A4298,A2927,
4827,A1650,A1102,A4298,A2927,
4828,A1650,A1102,A4298,A2927,
4829,A1650,A1102,A4298,A2927,
4830,A1650,A1102,A4298,A2927,
4831,A1650,A0908,A4041,,
4832,A1650,A0908,A4041,,
4833,A1650,A1102,A1386,A3892,
4834,A1650,A1333,A1247,,
4835,A1650,A1333,A1247,,
4836,A1650,A1333,A1247,,
4837,A1650,A1333,A1247,,
4838,A1650,A1333,A1247,,
4839,A1650,A2178,A1355,,
4840,A1650,A1440,A3184,,
4841,A1650,A1251,A3784,,
4842,A1650,A1102,A3066,,
4843,A1650,A1440,A0901,,
4844,A1650,A1440,A0901,,
4845,A1650,A1440,A0901,,
4846,A1650,A1440,A0901,,
4847,A1650,A1102,A0463,A2893,
4848,A1650,A1102,A0463,A2893,
4849,A1666,A3245,A3892,,
4850,A1666,A3245,A3892,,
4851,A1666,A3245,A3892,,
4852,A1666,A3245,A3892,,
4853,A1666,A3245,A3892,,
4854,A1666,A3245,A3892,,
4855,A1666,A0584,,,
4856,A1666,A0895,A2902,,
4857,A1666,A0857,A0916,,
4858,A1666,A0857,A0916,,
4859,A1666,A0857,A0245,,
4860,A1666,A0337,A3691,A0252,
4861,A1666,A1164,A1027,,
4862,A1666,A1164,A1027,,
4863,A1666,A1164,A1027,,
4864,A1666,A1066,,,
4865,A1666,A1026,A1523,,
4866,A1685,A1147,A0894,,
4867,A1685,A1147,A0894,,
4868,A1685,A1147,A0894,,
4869,A1685,A3314,,,
4870,A1685,A3314,,,
4871,A1685,A3343,,,
4872,A1685,A2434,,,
4873,A1685,A2434,,,
4874,A1685,A2434,,,
4875,A1685,A2434,,,
4876,A1685,A3066,,,
4877,A1685,A4298,A2823,,
4878,A1685,A4298,A2823,,
4879,A1685,A4298,A2823,,
4880,A1685,A4298,A2823,,
4881,A1685,A4298,A2823,,
4882,A1685,A4298,A2823,,
4883,A1685,A4298,A2823,,
4884,A1685,A4298,A2823,,
4885,A1685,A4298,A2823,,
4886,A1685,A4298,A2823,,
4887,A1685,A4298,A2823,,
4888,A1685,A4298,A2823,,
4889,A1685,A4298,A2823,,
4890,A1685,A4298,A2823,,
4891,A1685,A4298,A2823,,
4892,A1685,A4298,A2823,,
4893,A1685,A4298,A2823,,
4894,A1685,A0557,,,
4895,A1685,A3568,A3191,,
4896,A1695,A3804,A0923,,
4897,A1695,A3804,A0923,,
4898,A1695,A1386,,,
4899,A1695,A4533,A1541,,
4900,A1695,A2245,,,
4901,A1695,A2245,,,
4902,A1695,A1688,A3473,,
4903,A1695,A3568,,,
4904,A1695,A3568,,,
4905,A1695,A1386,A0468,,
4906,A1695,A1386,A0468,,
4907,A1695,A1538,,,
4908,A1695,A0408,A0177,,
4909,A1695,A3538,,,
4910,A1695,A0564,,,
4911,A1695,A0123,,,
4912,A1695,A0123,,,
4913,A1695,A0123,,,
4914,A1695,A0123,,,
4915,A1695,A0123,,,
4916,A1695,A0123,,,
4917,A1695,A0123,,,
4918,A1695,A0123,,,
4919,A1695,A0123,,,
4920,A1695,A0123,,,
4921,A1695,A4106,A1686,,
4922,A1695,A4106,A1686,,
4923,A1695,A0284,,,
4924,A1695,A0284,,,
4925,A1695,A0284,,,
4926,A1695,A0284,,,
4927,A1695,A0284,,,
4928,A1695,A0284,,,
4929,A1695,A3197,A1473,,
4930,A1695,A0583,,,
4931,A1695,A3830,A1394,,
4932,A1695,A3830,A2240,,
4933,A1695,A3830,A3740,,
4934,A1695,A2331,A4590,,
4935,A1695,A2331,A4590,,
4936,A1695,A2331,A4590,,
4937,A1695,A2331,A4590,,
4938,A1695,A4157,A3203,,
4939,A1695,A4157,A3203,,
4940,A1725,A2164,A2963,,
4941,A1725,A4381,A3627,,
4942,A1725,A1282,A4438,,
4943,A1725,A1282,A4438,,
4944,A1725,A4425,A4528,,
4945,A1725,A4425,A4528,,
4946,A1725,A4425,A4528,,
4947,A1725,A4425,A4528,,
4948,A1725,A4425,A4528,,
4949,A1725,A4425,A4528,,
4950,A1725,A4425,A4528,,
4951,A1725,A4425,A4528,,
4952,A1725,A4425,A4528,,
4953,A1725,A4425,A4528,,
4954,A1725,A2164,A1505,A3737,
4955,A1725,A2164,A1505,A3737,
4956,A1725,A2164,A1505,A3737,
4957,A1725,A2164,A1505,A3737,
4958,A1725,A2164,A1505,A3737,
4959,A1725,A1282,A1304,,
4960,A1725,A1282,A1304,,
4961,A1725,A1282,A1304,,
4962,A1725,A1282,A1304,,
4963,A1725,A3197,A2230,A3939,
4964,A1725,A3259,A0175,,
4965,A1725,A3259,A0175,,
4966,A1725,A4298,A2568,,
4967,A1725,A0283,,,
4968,A1725,A0283,,,
4969,A1725,A0283,,,
4970,A1725,A4425,A1204,,
4971,A1725,A2164,A1390,A3009,
4972,A1725,A2099,A3966,,
4973,A1725,A2099,A3966,,
4974,A1725,A4298,A4288,,
4975,A1728,A3260,A0268,A1602,
4976,A1728,A3260,A0268,A1602,
4977,A1728,A3260,A0268,A1602,
4978,A1728,A2418,A3122,,
4979,A1728,A3260,A3366,A2636,
4980,A1734,A4298,A0067,,
4981,A1734,A0300,A3652,A0280,
4982,A1734,A0300,A3652,A0280,
4983,A1734,A0300,A3652,A0280,
4984,A1734,A0300,A3652,A0280,
4985,A1734,A0300,A3652,A0280,
4986,A1734,A0300,A3652,A0280,
4987,A1734,A0908,,,
4988,A1734,A3627,A2602,,
4989,A1734,A3627,A2602,,
4990,A1734,A3627,A2602,,
4991,A1734,A3627,A2602,,
4992,A1734,A2678,A3346,,
4993,A1734,A0908,A3484,,
4994,A1734,A2242,,,
4995,A1734,A2242,,,
4996,A1734,A2242,,,
4997,A1734,A2242,,,
4998,A1734,A1171,,,
4999,A1734,A0722,A0711,,
5000,A1734,A0722,A0711,,
5001,A1734,A0722,A0711,,
5002,A1734,A2324,,,
5003,A1734,A2678,A0123,,
5004,A1734,A2678,A0123,,
5005,A1734,A2678,A0123,,
5006,A1734,A2678,A0123,,
5007,A1734,A2678,A0123,,
5008,A1734,A2678,A0123,,
5009,A1734,A2678,A0123,,
5010,A1734,A2678,A0123,,
5011,A1734,A2678,A0123,,
5012,A1734,A2678,A0123,,
5013,A1734,A2678,A0123,,
5014,A1734,A2678,A0123,,
5015,A1734,A2678,A0123,,
5016,A1734,A2678,A0123,,
5017,A1734,A2678,A0123,,
5018,A1734,A2678,A0123,,
5019,A1734,A2678,A0123,,
5020,A1734,A2678,A0123,,
5021,A1734,A2678,A0123,,
5022,A1734,A2738,A0306,,
5023,A1734,A2738,A0306,,
5024,A1734,A2738,A0306,,
5025,A1734,A2738,A0306,,
5026,A1734,A2738,A0306,,
5027,A1734,A2738,A0306,,
5028,A1734,A2738,A0306,,
5029,A1734,A2418,A1068,,
5030,A1734,A4298,A0677,,
5031,A1734,A4600,A0424,,
5032,A1734,A4600,A0424,,
5033,A1734,A4600,A0424,,
5034,A1734,A4600,A0424,,
5035,A1734,A4600,A0424,,
5036,A1734,A4600,A0424,,
5037,A1734,A4600,A0424,,
5038,A1734,A4600,A0424,,
5039,A1734,A4600,A0424,,
5040,A1734,A4600,A0424,,
5041,A1734,A4298,A1146,,
5042,A1734,A4298,A1146,,
5043,A1734,A4298,A1146,,
5044,A1734,A4298,A4030,,
5045,A1734,A4298,A4030,,
5046,A1734,A4298,A4030,,
5047,A1734,A1147,A2437,,
5048,A1734,A0198,,,
5049,A1734,A0722,A1253,,
5050,A1734,A1939,A3251,,
5051,A1778,A4193,A0545,,
5052,A1778,A2789,A1510,,
5053,A1778,A3655,A3534,,
5054,A1778,A3655,A3534,,
5055,A1778,A0378,A1012,,
5056,A1778,A0378,A1342,,
5057,A1778,A2139,A0833,A0086,
5058,A1778,A0025,A0534,,
5059,A1778,A0025,A0534,,
5060,A1778,A0222,A2691,A2325,
5061,A1778,A0222,A1505,A3261,
5062,A1778,A0222,A1505,A3261,
5063,A1778,A0222,A1505,A3261,
5064,A1778,A4177,A3891,,
5065,A1778,A0222,A1598,A4244,
5066,A1802,A1882,A1282,A3264,A2113
5067,A1802,A1882,A1282,A3264,A2113
5068,A1802,A1882,A1282,A3264,A2113
5069,A1802,A1882,A1282,A3264,A2113
5070,A1802,A1882,A1282,A3264,A2113
5071,A1802,A1882,A1282,A3264,A2113
5072,A1802,A1882,A1282,A3264,A2113
5073,A1802,A1882,A1282,A3264,A2113
5074,A1802,A1882,A1282,A3264,A2113
5075,A1802,A1882,A1282,A3264,A2113
5076,A1802,A1585,A3160,A0640,
5077,A1802,A1585,A3160,A0640,
5078,A1802,A2417,A2240,A0330,
5079,A1802,A2417,A2240,A0330,
5080,A1802,A2417,A0318,A2629,
5081,A1802,A2417,A0318,A2629,
5082,A1802,A2417,A0318,A2629,
5083,A1802,A2417,A0318,A2629,
5084,A1802,A0908,A3568,A3572,
5085,A1802,A1511,A1550,,
5086,A1810,A2184,,,
5087,A1810,A2184,A3312,,
5088,A1810,A1695,A1798,,
5089,A1810,A2553,A1071,,
5090,A1810,A3197,A1299,,
5091,A1810,A3853,A0367,A1456,
5092,A1810,A4594,A2714,,
5093,A1815,A3830,,,
5094,A1815,A3830,A2386,,
5095,A1815,A1688,A2956,A3451,
5096,A1815,A1688,A3022,A0629,
5097,A1815,A1598,A1317,,
5098,A1815,A1688,A3160,A2584,
5099,A1815,A4298,A3108,,
5100,A1815,A4298,A3108,,
5101,A1815,A4149,A4148,,
5102,A1818,A1390,A1580,,
5103,A1818,A1390,A1580,,
5104,A1818,A1390,A1580,,
5105,A1818,A1237,A2539,A1323,
5106,A1818,A1237,A2539,A1323,
5107,A1818,A1237,A2539,A1323,
5108,A1818,A1237,A2539,A1323,
5109,A1818,A1237,A2539,A1323,
5110,A1818,A1237,A2539,A1323,
5111,A1818,A0312,A2819,,
5112,A1818,A0635,A2963,A4274,
5113,A1818,A0635,A2963,A4274,
5114,A1847,A4298,A0451,,
5115,A1847,A1688,A0792,A3469,
5116,A1847,A1688,A0792,A3469,
5117,A1847,A1688,A0792,A3469,
5118,A1847,A1688,A0792,A3469,
5119,A1847,A1688,A0792,A3469,
5120,A1847,A4298,A4015,,
5121,A1847,A1434,A3781,,
5122,A1847,A1434,A3781,,
5123,A1847,A1434,A3781,,
5124,A1847,A1434,A3781,,
5125,A1847,A1434,A3781,,
5126,A1847,A1434,A3781,,
5127,A1847,A1598,A3099,,
5128,A1847,A3830,A0867,,
5129,A1847,A3830,A0867,,
5130,A1847,A3830,A2680,,
5131,A1847,A1695,A2732,,
5132,A1847,A3012,A3254,,
5133,A1847,A0911,A3909,,
5134,A1847,A1688,A4181,A4141,
5135,A1847,A1598,A4465,,
5136,A1885,A2164,A4018,,
5137,A1885,A2164,A4543,,
5138,A1885,A1333,A0854,A2176,
5139,A1885,A1333,A0854,A2176,
5140,A1885,A2164,A3878,A2207,
5141,A1885,A2164,A3571,A0412,
5142,A1885,A3046,A3271,A0424,
5143,A1885,A3046,A3271,A0424,
5144,A1885,A2164,A4018,A3802,
5145,A1885,A2164,A4018,A3802,
5146,A1885,A2164,A4018,A3802,
5147,A1885,A2164,A4018,A3802,
5148,A1885,A2164,A1379,A2678,
5149,A1885,A2164,A1379,A2678,
5150,A1885,A2164,A1379,A2678,
5151,A1889,A2067,,,
5152,A1889,A4425,A2302,,
5153,A1889,A4425,A2302,,
5154,A1889,A4298,A3655,,
5155,A1889,A4418,A3540,,
5156,A1889,A4418,A3540,,
5157,A1889,A4418,A3540,,
5158,A1889,A1282,A0325,,
5159,A1889,A1282,A0325,,
5160,A1889,A1282,A0325,,
5161,A1889,A4298,A1195,,
5162,A1890,A1794,A3830,A0034,
5163,A1890,A0242,A0126,,
5164,A1890,A1794,A3676,A0304,
5165,A1890,A3531,A0937,,
5166,A1890,A2178,A3224,,
5167,A1890,A1794,A3197,A2853,
5168,A1890,A1794,A3197,A2853,
5169,A1890,A1794,A3197,A2853,
5170,A1890,A1794,A3197,A4137,
5171,A1890,A0242,A2452,,
5172,A1890,A0242,A2452,,
5173,A1890,A0242,A2452,,
5174,A1890,A0242,A2452,,
5175,A1890,A0242,A2452,,
5176,A1890,A0242,A2452,,
5177,A1890,A0242,A2452,,
5178,A1890,A2178,A2294,,
5179,A1890,A1794,A4294,A0925,
5180,A1890,A3137,A2105,,
5181,A1890,A1794,A1476,A2859,
5182,A1890,A1794,A1476,A2859,
5183,A1890,A1794,A1476,A2859,
5184,A1890,A1794,A1476,A2859,
5185,A1890,A1794,A1476,A2859,
5186,A1890,A1794,A1476,A2859,
5187,A1890,A1794,A1476,A2859,
5188,A1940,A2929,A4406,,
5189,A1940,A2929,A4406,,
5190,A1940,A2075,A4514,,
5191,A1940,A2075,A4514,,
5192,A1940,A3804,A1942,,
5193,A1940,A4254,A3336,A3077,
5194,A1940,A4254,A3336,A3077,
5195,A1940,A2145,A2162,,
5196,A1940,A2150,A0720,,
5197,A1940,A2150,A0720,,
5198,A1940,A0769,A2263,,
5199,A1940,A0769,A2263,,
5200,A1941,A3226,A2099,,
5201,A1941,A3226,A2099,,
5202,A1941,A2762,A2880,,
5203,A1941,A2762,A2832,A0954,
5204,A1941,A1390,A0401,,
5205,A1941,A1390,A3995,,
5206,A1941,A2418,A3306,,
5207,A1941,A2762,A1434,A3128,
5208,A1941,A1390,A3575,,
5209,A1941,A1390,A3575,,
5210,A1969,A2331,A2101,,
5211,A1969,A4298,A0299,,
5212,A1969,A4298,A0299,,
5213,A1969,A4298,A0299,,
5214,A1969,A3989,A2643,,
5215,A1969,A0372,A1065,,
5216,A1969,A1268,A1386,A4586,
5217,A1992,A4298,A4075,,
5218,A1992,A4298,A4075,,
5219,A1992,A4298,A4075,,
5220,A1992,A0722,A2145,A2966,
5221,A1992,A0722,A2145,A2966,
5222,A1992,A0541,,,
5223,A1992,A1598,A0312,A2915,
5224,A2000,A3740,A4011,A1385,
5225,A2000,A3830,A4217,,
5226,A2000,A3830,A4217,,
5227,A2000,A3830,A4217,,
5228,A2000,A3830,A4217,,
5229,A2000,A3830,A4217,,
5230,A2000,A3830,A4217,,
5231,A2000,A3830,A4217,,
5232,A2000,A0931,A3443,,
5233,A2000,A2505,A1475,,
5234,A2000,A1037,A2427,,
5235,A2000,A3830,A1386,A2619,
5236,A2000,A2596,A3026,,
5237,A2000,A3740,A2063,,
5238,A2023,A1282,A0358,,
5239,A2023,A4298,A1778,,
5240,A2023,A2998,A0438,,
5241,A2023,A3872,,,
5242,A2023,A4298,A3991,,
5243,A2023,A3940,A2097,,
5244,A2023,A3940,A2097,,
5245,A2023,A3940,A2097,,
5246,A2023,A1433,A3972,A0149,
5247,A2023,A1433,A3972,A0149,
5248,A2023,A1433,A3972,A0149,
5249,A2023,A1433,A3972,A0149,
5250,A2023,A4543,A0508,,
5251,A2023,A4543,A0508,,
5252,A2023,A4543,A0508,,
5253,A2023,A4300,A0456,A1225,
5254,A2023,A4300,A0456,A1225,
5255,A2023,A4300,A0456,A1225,
5256,A2023,A4298,A2289,,
5257,A2023,A4543,A2399,,
5258,A2023,A4543,A2399,,
5259,A2023,A1282,A0129,A2403,
5260,A2023,A4294,A3365,,
5261,A2023,A4298,A1421,A3780,
5262,A2023,A4300,A0891,,
5263,A2026,A0129,,,
5264,A2026,A3224,A3762,,
5265,A2026,A0444,A4542,,
5266,A2026,A1282,A3276,,
5267,A2026,A1282,A3276,,
5268,A2026,A1282,A3276,,
5269,A2026,A1282,A3276,,
5270,A2026,A1282,A3276,,
5271,A2026,A1282,A3276,,
5272,A2026,A1282,A3276,,
5273,A2026,A1282,A3276,,
5274,A2026,A1282,A3276,,
5275,A2026,A1282,A3276,,
5276,A2026,A1282,A3276,,
5277,A2026,A1282,A3276,,
5278,A2026,A1282,A3276,,
5279,A2026,A1282,A3276,,
5280,A2026,A1282,A3276,,
5281,A2026,A1282,A3276,,
5282,A2026,A1282,A3276,,
5283,A2026,A0129,A0931,,
5284,A2026,A4551,,,
5285,A2026,A1724,A1278,,
5286,A2026,A1724,A1278,,
5287,A2026,A1724,A1278,,
5288,A2026,A0348,A0123,,
5289,A2026,A0348,A0123,,
5290,A2026,A0929,A0223,,
5291,A2026,A2934,A2747,,
5292,A2026,A0312,A3622,,
5293,A2026,A0268,A0532,,
5294,A2026,A0268,A0532,,
5295,A2026,A3097,A1033,,
5296,A2026,A2324,A1502,,
5297,A2030,A2184,A1367,,
5298,A2030,A2184,A2465,,
5299,A2030,A2164,A3277,A2606,
5300,A2030,A0372,A4357,,
5301,A2030,A2164,A4543,A4117,
5302,A2030,A2164,A1390,A4164,
5303,A2030,A2762,A0935,,
5304,A2030,A0348,A2605,,
5305,A2030,A3226,A3227,,
5306,A2038,A4453,A3534,,
5307,A2038,A2418,A0827,,
5308,A2038,A2418,A0827,,
5309,A2038,A2553,A2372,,
5310,A2048,A0129,A0792,A3469,
5311,A2062,A4241,A4298,A3002,
5312,A2062,A0378,A1398,,
5313,A2067,A0367,,,
5314,A2067,A1889,,,
5315,A2067,A1889,,,
5316,A2067,A0408,A3762,,
5317,A2067,A1735,,,
5318,A2067,A1735,,,
5319,A2067,A1735,,,
5320,A2067,A1735,,,
5321,A2067,A1735,,,
5322,A2067,A1735,,,
5323,A2067,A1735,,,
5324,A2067,A1735,,,
5325,A2067,A1735,,,
5326,A2067,A1735,,,
5327,A2067,A1419,A2099,A3166,
5328,A2067,A1419,A2099,A3166,
5329,A2067,A1419,A2099,A3166,
5330,A2067,A1419,A2099,A3166,
5331,A2067,A1419,A2099,A3166,
5332,A2067,A1419,A2099,A3166,
5333,A2067,A1419,A2099,A3166,
5334,A2067,A1419,A2099,A3166,
5335,A2067,A1419,A2099,A3166,
5336,A2067,A2953,A3535,,
5337,A2067,A3940,A3905,,
5338,A2067,A3940,A3905,,
5339,A2067,A3940,A3905,,
5340,A2067,A3940,A3905,,
5341,A2067,A3940,A3905,,
5342,A2067,A2702,A0123,,
5343,A2067,A2702,A0123,,
5344,A2067,A2702,A0123,,
5345,A2067,A2702,A0123,,
5346,A2067,A2702,A0123,,
5347,A2067,A2702,A0123,,
5348,A2067,A2702,A0123,,
5349,A2067,A1512,A4298,A1071,
5350,A2067,A1512,A4298,A1071,
5351,A2067,A1322,A2038,A0515,
5352,A2067,A1322,A2038,A0515,
5353,A2067,A4294,A1079,,
5354,A2067,A4294,A1079,,
5355,A2067,A4294,A1079,,
5356,A2067,A4294,A1079,,
5357,A2067,A3572,A3000,,
5358,A2067,A1766,A3823,,
5359,A2067,A1766,A3823,,
5360,A2067,A1766,A3823,,
5361,A2067,A1766,A3823,,
5362,A2069,A0243,A0924,A3827,
5363,A2069,A0243,A1297,,
5364,A2069,A3506,A2147,,
5365,A2069,A2117,A3553,,
5366,A2069,A2721,A2434,,
5367,A2069,A0243,A3600,A3339,
5368,A2069,A0243,A3600,A3339,
5369,A2069,A0243,A3600,A3339,
5370,A2069,A0243,A4521,A4437,
5371,A2099,A4593,A0895,,
5372,A2099,A2171,,,
5373,A2099,A3197,A3712,,
5374,A2099,A3197,A3712,,
5375,A2099,A2716,A4300,,
5376,A2099,A3137,,,
5377,A2099,A3137,,,
5378,A2099,A3137,,,
5379,A2099,A3137,,,
5380,A2099,A3137,,,
5381,A2099,A1688,A3022,,
5382,A2099,A2553,,,
5383,A2099,A1180,,,
5384,A2099,A0123,,,
5385,A2099,A0129,A0457,,
5386,A2099,A2950,,,
5387,A2099,A1569,A1578,,
5388,A2099,A4294,A2325,,
5389,A2099,A2960,,,
5390,A2113,A1057,A0168,A3974,A2192
5391,A2117,A1297,A3778,,
5392,A2117,A4011,A0936,,
5393,A2117,A2227,A0043,,
5394,A2117,A1863,A1370,,
5395,A2117,A1863,A1370,,
5396,A2117,A1863,A1370,,
5397,A2117,A1863,A1370,,
5398,A2117,A1863,A1370,,
5399,A2117,A3830,A3926,,
5400,A2117,A3830,A0469,,
5401,A2117,A2992,,,
5402,A2117,A2992,,,
5403,A2117,A2992,,,
5404,A2117,A2992,,,
5405,A2117,A2992,,,
5406,A2117,A2992,,,
5407,A2117,A1434,A3580,,
5408,A2133,A1653,A0824,,
5409,A2133,A1653,A0824,,
5410,A2133,A3197,A2099,,
5411,A2133,A3314,A2939,,
5412,A2133,A3314,A2939,,
5413,A2133,A3314,A2939,,
5414,A2133,A0370,A4543,,
5415,A2133,A1390,A3179,,
5416,A2133,A1390,A3179,,
5417,A2133,A1390,A3179,,
5418,A2133,A1390,A3179,,
5419,A2133,A1390,A3179,,
5420,A2133,A1390,A3179,,
5421,A2133,A1390,A3179,,
5422,A2133,A1390,A3179,,
5423,A2133,A3197,A2029,,
5424,A2133,A3197,A2029,,
5425,A2133,A3197,A2029,,
5426,A2133,A3197,A2029,,
5427,A2133,A3197,A0690,,
5428,A2133,A3197,A0690,,
5429,A2133,A0977,A0123,,
5430,A2133,A2420,A0394,A3126,
5431,A2133,A2420,A0394,A3126,
5432,A2133,A3314,A1862,,
5433,A2133,A3314,A1862,,
5434,A2133,A3314,A1862,,
5435,A2133,A4298,A4143,,
5436,A2133,A4298,A4143,,
5437,A2133,A4298,A4143,,
5438,A2133,A4298,A4143,,
5439,A2133,A1598,A2813,,
5440,A2133,A1695,A0205,,
5441,A2133,A3197,A0452,,
5442,A2133,A3197,A0452,,
5443,A2133,A3197,A0452,,
5444,A2133,A3197,A0452,,
5445,A2133,A3197,A0452,,
5446,A2133,A3197,A0452,,
5447,A2133,A3197,A0452,,
5448,A2133,A3023,A0943,,
5449,A2133,A3023,A0943,,
5450,A2133,A2539,A1684,,
5451,A2133,A2539,A1684,,
5452,A2133,A2539,A1684,,
5453,A2133,A2539,A1684,,
5454,A2133,A2539,A1684,,
5455,A2133,A2539,A1684,,
5456,A2133,A2539,A1684,,
5457,A2133,A4014,A1978,,
5458,A2133,A4554,A2134,,
5459,A2133,A0685,A2711,,
5460,A2133,A0685,A2711,,
5461,A2133,A0685,A2711,,
5462,A2133,A2971,,,
5463,A2133,A2971,,,
5464,A2133,A2971,,,
5465,A2133,A2971,,,
5466,A2145,A2763,,,
